,Date,AMZN,GOOG,MSFT,AAPL,AMZN_z_norm,GOOG_z_norm,MSFT_z_norm,AAPL_z_norm
617,2015-06-26,21.905000686645508,26.58449935913086,40.04193115234375,28.755517959594727,-0.9798415291424127,-0.9380528972497912,-0.8570180482736692,-0.653491307756199
618,2015-06-29,21.493000030517575,26.076000213623047,39.25453567504883,28.251876831054688,-0.9875878835072074,-0.9525261639717522,-0.8656765902722815,-0.6636997377289329
619,2015-06-30,21.704500198364254,26.02549934387207,39.05988693237305,28.456052780151367,-0.9836112994314645,-0.9539635558809695,-0.8678170322255746,-0.6595612435505246
620,2015-07-01,21.86949920654297,26.09199905395508,39.325313568115234,28.721485137939453,-0.9805090209079199,-0.952070793524401,-0.8648982858784156,-0.6541811276635793
621,2015-07-02,21.885499954223636,26.170000076293945,39.28107070922852,28.685192108154297,-0.9802081780335397,-0.9498506725844363,-0.865384799533695,-0.6549167603036977
622,2015-07-06,21.802000045776367,26.14299964904785,39.2722282409668,28.585369110107425,-0.9817781266990088,-0.9506191780747442,-0.8654820351478474,-0.6569400980088289
623,2015-07-07,21.836000442504883,26.250999450683597,39.19260025024414,28.515039443969727,-0.9811388580044441,-0.9475452104018349,-0.8663576590519951,-0.6583656278773955
624,2015-07-08,21.48500061035156,25.84149932861328,39.1395263671875,27.80721473693848,-0.9877382870136028,-0.9592006960437633,-0.8669412824772326,-0.6727127066706735
625,2015-07-09,21.71949958801269,26.03400039672852,39.387237548828125,27.24004173278809,-0.9833292838915758,-0.9537215928285322,-0.8642173429428963,-0.6842088803689541
626,2015-07-10,22.175500869750977,26.506500244140625,39.46686172485352,27.968284606933597,-0.9747556385184274,-0.9402729639014337,-0.8633417609868133,-0.669447940559675
627,2015-07-13,22.778499603271484,27.32749938964844,40.28963851928711,28.508235931396484,-0.9634181763035083,-0.916905098455819,-0.8542941506873978,-0.6585035300020172
628,2015-07-14,23.278499603271484,28.05500030517578,40.36043167114258,28.496889114379883,-0.9540172757835957,-0.8961984465687586,-0.8535156785012727,-0.6587335215185226
629,2015-07-15,23.059499740600582,28.01099967956543,40.484283447265625,28.77139663696289,-0.958134867629283,-0.8974508238756187,-0.8521537506821694,-0.6531694588110137
630,2015-07-16,23.77400016784668,28.99250030517578,41.280517578125,29.15480613708496,-0.944700972753332,-0.8695146503977975,-0.8433980150174697,-0.6453980342567422
631,2015-07-17,24.15049934387207,33.64649963378906,41.24512100219727,29.406625747680664,-0.9376221101540445,-0.7370491896356575,-0.843787251110532,-0.6402938386006424
632,2015-07-20,24.405000686645508,33.1510009765625,41.51054382324219,29.96246337890625,-0.93283702654285,-0.7511524271529038,-0.840868546711438,-0.6290274244556634
633,2015-07-21,24.399999618530277,33.1150016784668,41.82904052734375,29.662988662719727,-0.9329310556305392,-0.7521770649477661,-0.8373662188871063,-0.6350975535526587
634,2015-07-22,24.41349983215332,33.10499954223633,40.28963851928711,28.408411026000977,-0.9326772273000036,-0.752461752909844,-0.8542941506873978,-0.6605269063676823
635,2015-07-23,24.108999252319336,32.2140007019043,40.79391098022461,28.394798278808597,-0.9384023866185535,-0.7778219997834254,-0.8487489521084434,-0.6608028265985276
636,2015-07-24,26.47100067138672,31.17799949645996,40.64352798461914,28.24506378173828,-0.8939925058814641,-0.8073094077823018,-0.8504026287180684,-0.6638378331562245
637,2015-07-27,26.570499420166016,31.363000869750977,40.12154006958008,27.852582931518555,-0.8921217502032042,-0.8020437662503068,-0.8561426341098455,-0.6717931272099915
638,2015-07-28,26.30150032043457,31.399999618530277,40.112701416015625,27.990970611572266,-0.8971794177562469,-0.8009906813745655,-0.8562398277759329,-0.6689881121688002
